#         phi         beta*phi         <Nv>_phi        <delNv^2>             dydx
     -1.67200000     -0.67031797             NaN             NaN             NaN
     -1.67100000     -0.66991706             NaN             NaN             NaN
     -1.67000000     -0.66951615             NaN             NaN             NaN
     -1.66900000     -0.66911524             NaN             NaN             NaN
     -1.66800000     -0.66871434             NaN             NaN             NaN
     -1.66700000     -0.66831343             NaN             NaN             NaN
     -1.66600000     -0.66791252             NaN             NaN             NaN
     -1.66500000     -0.66751161             NaN             NaN             NaN
     -1.66400000     -0.66711070             NaN             NaN             NaN
     -1.66300000     -0.66670980             NaN             NaN             NaN
     -1.66200000     -0.66630889             NaN             NaN             NaN
     -1.66100000     -0.66590798             NaN             NaN             NaN
     -1.66000000     -0.66550707             NaN             NaN             NaN
     -1.65900000     -0.66510616             NaN             NaN             NaN
     -1.65800000     -0.66470526             NaN             NaN             NaN
     -1.65700000     -0.66430435             NaN             NaN             NaN
     -1.65600000     -0.66390344             NaN             NaN             NaN
     -1.65500000     -0.66350253             NaN             NaN             NaN
     -1.65400000     -0.66310163             NaN             NaN             NaN
     -1.65300000     -0.66270072             NaN             NaN             NaN
     -1.65200000     -0.66229981             NaN             NaN             NaN
     -1.65100000     -0.66189890             NaN             NaN             NaN
     -1.65000000     -0.66149799             NaN             NaN             NaN
     -1.64900000     -0.66109709             NaN             NaN             NaN
     -1.64800000     -0.66069618             NaN             NaN             NaN
     -1.64700000     -0.66029527             NaN             NaN             NaN
     -1.64600000     -0.65989436             NaN             NaN             NaN
     -1.64500000     -0.65949345             NaN             NaN             NaN
     -1.64400000     -0.65909255             NaN             NaN             NaN
     -1.64300000     -0.65869164             NaN             NaN             NaN
     -1.64200000     -0.65829073             NaN             NaN             NaN
     -1.64100000     -0.65788982             NaN             NaN             NaN
     -1.64000000     -0.65748892             NaN             NaN             NaN
     -1.63900000     -0.65708801             NaN             NaN             NaN
     -1.63800000     -0.65668710             NaN             NaN             NaN
     -1.63700000     -0.65628619             NaN             NaN             NaN
     -1.63600000     -0.65588528             NaN             NaN             NaN
     -1.63500000     -0.65548438             NaN             NaN             NaN
     -1.63400000     -0.65508347             NaN             NaN             NaN
     -1.63300000     -0.65468256             NaN             NaN             NaN
     -1.63200000     -0.65428165             NaN             NaN             NaN
     -1.63100000     -0.65388074             NaN             NaN             NaN
     -1.63000000     -0.65347984             NaN             NaN             NaN
     -1.62900000     -0.65307893             NaN             NaN             NaN
     -1.62800000     -0.65267802             NaN             NaN             NaN
     -1.62700000     -0.65227711             NaN             NaN             NaN
     -1.62600000     -0.65187620             NaN             NaN             NaN
     -1.62500000     -0.65147530             NaN             NaN             NaN
     -1.62400000     -0.65107439             NaN             NaN             NaN
     -1.62300000     -0.65067348             NaN             NaN             NaN
     -1.62200000     -0.65027257             NaN             NaN             NaN
     -1.62100000     -0.64987167             NaN             NaN             NaN
     -1.62000000     -0.64947076             NaN             NaN             NaN
     -1.61900000     -0.64906985             NaN             NaN             NaN
     -1.61800000     -0.64866894             NaN             NaN             NaN
     -1.61700000     -0.64826803             NaN             NaN             NaN
     -1.61600000     -0.64786713             NaN             NaN             NaN
     -1.61500000     -0.64746622             NaN             NaN             NaN
     -1.61400000     -0.64706531             NaN             NaN             NaN
     -1.61300000     -0.64666440             NaN             NaN             NaN
     -1.61200000     -0.64626349             NaN             NaN             NaN
     -1.61100000     -0.64586259             NaN             NaN             NaN
     -1.61000000     -0.64546168             NaN             NaN             NaN
     -1.60900000     -0.64506077             NaN             NaN             NaN
     -1.60800000     -0.64465986             NaN             NaN             NaN
     -1.60700000     -0.64425896             NaN             NaN             NaN
     -1.60600000     -0.64385805             NaN             NaN             NaN
     -1.60500000     -0.64345714             NaN             NaN             NaN
     -1.60400000     -0.64305623             NaN             NaN             NaN
     -1.60300000     -0.64265532             NaN             NaN             NaN
     -1.60200000     -0.64225442             NaN             NaN             NaN
     -1.60100000     -0.64185351             NaN             NaN             NaN
     -1.60000000     -0.64145260             NaN             NaN             NaN
     -1.59900000     -0.64105169             NaN             NaN             NaN
     -1.59800000     -0.64065078             NaN             NaN             NaN
     -1.59700000     -0.64024988             NaN             NaN             NaN
     -1.59600000     -0.63984897             NaN             NaN             NaN
     -1.59500000     -0.63944806             NaN             NaN             NaN
     -1.59400000     -0.63904715             NaN             NaN             NaN
     -1.59300000     -0.63864625             NaN             NaN             NaN
     -1.59200000     -0.63824534             NaN             NaN             NaN
     -1.59100000     -0.63784443             NaN             NaN             NaN
     -1.59000000     -0.63744352             NaN             NaN             NaN
     -1.58900000     -0.63704261             NaN             NaN             NaN
     -1.58800000     -0.63664171             NaN             NaN             NaN
     -1.58700000     -0.63624080             NaN             NaN             NaN
     -1.58600000     -0.63583989             NaN             NaN             NaN
     -1.58500000     -0.63543898             NaN             NaN             NaN
     -1.58400000     -0.63503807             NaN             NaN             NaN
     -1.58300000     -0.63463717             NaN             NaN             NaN
     -1.58200000     -0.63423626             NaN             NaN             NaN
     -1.58100000     -0.63383535             NaN             NaN             NaN
     -1.58000000     -0.63343444             NaN             NaN             NaN
     -1.57900000     -0.63303353             NaN             NaN             NaN
     -1.57800000     -0.63263263             NaN             NaN             NaN
     -1.57700000     -0.63223172             NaN             NaN             NaN
     -1.57600000     -0.63183081             NaN             NaN             NaN
     -1.57500000     -0.63142990             NaN             NaN             NaN
     -1.57400000     -0.63102900             NaN             NaN             NaN
     -1.57300000     -0.63062809             NaN             NaN             NaN
     -1.57200000     -0.63022718             NaN             NaN             NaN
     -1.57100000     -0.62982627             NaN             NaN             NaN
     -1.57000000     -0.62942536             NaN             NaN             NaN
     -1.56900000     -0.62902446             NaN             NaN             NaN
     -1.56800000     -0.62862355             NaN             NaN             NaN
     -1.56700000     -0.62822264             NaN             NaN             NaN
     -1.56600000     -0.62782173             NaN             NaN             NaN
     -1.56500000     -0.62742082             NaN             NaN             NaN
     -1.56400000     -0.62701992             NaN             NaN             NaN
     -1.56300000     -0.62661901             NaN             NaN             NaN
     -1.56200000     -0.62621810             NaN             NaN             NaN
     -1.56100000     -0.62581719             NaN             NaN             NaN
     -1.56000000     -0.62541629             NaN             NaN             NaN
     -1.55900000     -0.62501538             NaN             NaN             NaN
     -1.55800000     -0.62461447             NaN             NaN             NaN
     -1.55700000     -0.62421356             NaN             NaN             NaN
     -1.55600000     -0.62381265             NaN             NaN             NaN
     -1.55500000     -0.62341175             NaN             NaN             NaN
     -1.55400000     -0.62301084             NaN             NaN             NaN
     -1.55300000     -0.62260993             NaN             NaN             NaN
     -1.55200000     -0.62220902             NaN             NaN             NaN
     -1.55100000     -0.62180811             NaN             NaN             NaN
     -1.55000000     -0.62140721             NaN             NaN             NaN
     -1.54900000     -0.62100630             NaN             NaN             NaN
     -1.54800000     -0.62060539             NaN             NaN             NaN
     -1.54700000     -0.62020448             NaN             NaN             NaN
     -1.54600000     -0.61980357             NaN             NaN             NaN
     -1.54500000     -0.61940267             NaN             NaN             NaN
     -1.54400000     -0.61900176             NaN             NaN             NaN
     -1.54300000     -0.61860085             NaN             NaN             NaN
     -1.54200000     -0.61819994             NaN             NaN             NaN
     -1.54100000     -0.61779904             NaN             NaN             NaN
     -1.54000000     -0.61739813             NaN             NaN             NaN
     -1.53900000     -0.61699722             NaN             NaN             NaN
     -1.53800000     -0.61659631             NaN             NaN             NaN
     -1.53700000     -0.61619540             NaN             NaN             NaN
     -1.53600000     -0.61579450             NaN             NaN             NaN
     -1.53500000     -0.61539359             NaN             NaN             NaN
     -1.53400000     -0.61499268             NaN             NaN             NaN
     -1.53300000     -0.61459177             NaN             NaN             NaN
     -1.53200000     -0.61419086             NaN             NaN             NaN
     -1.53100000     -0.61378996             NaN             NaN             NaN
     -1.53000000     -0.61338905             NaN             NaN             NaN
     -1.52900000     -0.61298814             NaN             NaN             NaN
     -1.52800000     -0.61258723             NaN             NaN             NaN
     -1.52700000     -0.61218633             NaN             NaN             NaN
     -1.52600000     -0.61178542             NaN             NaN             NaN
     -1.52500000     -0.61138451             NaN             NaN             NaN
     -1.52400000     -0.61098360             NaN             NaN             NaN
     -1.52300000     -0.61058269             NaN             NaN             NaN
     -1.52200000     -0.61018179             NaN             NaN             NaN
     -1.52100000     -0.60978088             NaN             NaN             NaN
     -1.52000000     -0.60937997             NaN             NaN             NaN
     -1.51900000     -0.60897906             NaN             NaN             NaN
     -1.51800000     -0.60857815             NaN             NaN             NaN
     -1.51700000     -0.60817725             NaN             NaN             NaN
     -1.51600000     -0.60777634             NaN             NaN             NaN
     -1.51500000     -0.60737543             NaN             NaN             NaN
     -1.51400000     -0.60697452             NaN             NaN             NaN
     -1.51300000     -0.60657362             NaN             NaN             NaN
     -1.51200000     -0.60617271             NaN             NaN             NaN
     -1.51100000     -0.60577180             NaN             NaN             NaN
     -1.51000000     -0.60537089             NaN             NaN             NaN
     -1.50900000     -0.60496998             NaN             NaN             NaN
     -1.50800000     -0.60456908             NaN             NaN             NaN
     -1.50700000     -0.60416817             NaN             NaN             NaN
     -1.50600000     -0.60376726             NaN             NaN             NaN
     -1.50500000     -0.60336635             NaN             NaN             NaN
     -1.50400000     -0.60296544             NaN             NaN             NaN
     -1.50300000     -0.60256454             NaN             NaN             NaN
     -1.50200000     -0.60216363             NaN             NaN             NaN
     -1.50100000     -0.60176272             NaN             NaN             NaN
     -1.50000000     -0.60136181             NaN             NaN             NaN
     -1.49900000     -0.60096090             NaN             NaN             NaN
     -1.49800000     -0.60056000             NaN             NaN             NaN
     -1.49700000     -0.60015909             NaN             NaN             NaN
     -1.49600000     -0.59975818             NaN             NaN             NaN
     -1.49500000     -0.59935727             NaN             NaN             NaN
     -1.49400000     -0.59895637             NaN             NaN             NaN
     -1.49300000     -0.59855546             NaN             NaN             NaN
     -1.49200000     -0.59815455             NaN             NaN             NaN
     -1.49100000     -0.59775364             NaN             NaN             NaN
     -1.49000000     -0.59735273             NaN             NaN             NaN
     -1.48900000     -0.59695183             NaN             NaN             NaN
     -1.48800000     -0.59655092             NaN             NaN             NaN
     -1.48700000     -0.59615001             NaN             NaN             NaN
     -1.48600000     -0.59574910             NaN             NaN             NaN
     -1.48500000     -0.59534819             NaN             NaN             NaN
     -1.48400000     -0.59494729             NaN             NaN             NaN
     -1.48300000     -0.59454638             NaN             NaN             NaN
     -1.48200000     -0.59414547             NaN             NaN             NaN
     -1.48100000     -0.59374456             NaN             NaN             NaN
     -1.48000000     -0.59334366             NaN             NaN             NaN
     -1.47900000     -0.59294275             NaN             NaN             NaN
     -1.47800000     -0.59254184             NaN             NaN             NaN
     -1.47700000     -0.59214093             NaN             NaN             NaN
     -1.47600000     -0.59174002             NaN             NaN             NaN
     -1.47500000     -0.59133912             NaN             NaN             NaN
     -1.47400000     -0.59093821             NaN             NaN             NaN
     -1.47300000     -0.59053730             NaN             NaN             NaN
     -1.47200000     -0.59013639             NaN             NaN             NaN
     -1.47100000     -0.58973548             NaN             NaN             NaN
     -1.47000000     -0.58933458             NaN             NaN             NaN
     -1.46900000     -0.58893367             NaN             NaN             NaN
     -1.46800000     -0.58853276             NaN             NaN             NaN
     -1.46700000     -0.58813185             NaN             NaN             NaN
     -1.46600000     -0.58773094             NaN             NaN             NaN
     -1.46500000     -0.58733004             NaN             NaN             NaN
     -1.46400000     -0.58692913             NaN             NaN             NaN
     -1.46300000     -0.58652822             NaN             NaN             NaN
     -1.46200000     -0.58612731             NaN             NaN             NaN
     -1.46100000     -0.58572641             NaN             NaN             NaN
     -1.46000000     -0.58532550             NaN             NaN             NaN
     -1.45900000     -0.58492459             NaN             NaN             NaN
     -1.45800000     -0.58452368             NaN             NaN             NaN
     -1.45700000     -0.58412277             NaN             NaN             NaN
     -1.45600000     -0.58372187             NaN             NaN             NaN
     -1.45500000     -0.58332096             NaN             NaN             NaN
     -1.45400000     -0.58292005             NaN             NaN             NaN
     -1.45300000     -0.58251914             NaN             NaN             NaN
     -1.45200000     -0.58211823             NaN             NaN             NaN
     -1.45100000     -0.58171733             NaN             NaN             NaN
     -1.45000000     -0.58131642             NaN             NaN             NaN
     -1.44900000     -0.58091551             NaN             NaN             NaN
     -1.44800000     -0.58051460             NaN             NaN             NaN
     -1.44700000     -0.58011370             NaN             NaN             NaN
     -1.44600000     -0.57971279             NaN             NaN             NaN
     -1.44500000     -0.57931188             NaN             NaN             NaN
     -1.44400000     -0.57891097             NaN             NaN             NaN
     -1.44300000     -0.57851006             NaN             NaN             NaN
     -1.44200000     -0.57810916             NaN             NaN             NaN
     -1.44100000     -0.57770825             NaN             NaN             NaN
     -1.44000000     -0.57730734             NaN             NaN             NaN
     -1.43900000     -0.57690643             NaN             NaN             NaN
     -1.43800000     -0.57650552             NaN             NaN             NaN
     -1.43700000     -0.57610462             NaN             NaN             NaN
     -1.43600000     -0.57570371             NaN             NaN             NaN
     -1.43500000     -0.57530280             NaN             NaN             NaN
     -1.43400000     -0.57490189             NaN             NaN             NaN
     -1.43300000     -0.57450099             NaN             NaN             NaN
     -1.43200000     -0.57410008             NaN             NaN             NaN
     -1.43100000     -0.57369917             NaN             NaN             NaN
     -1.43000000     -0.57329826             NaN             NaN             NaN
     -1.42900000     -0.57289735             NaN             NaN             NaN
     -1.42800000     -0.57249645             NaN             NaN             NaN
     -1.42700000     -0.57209554             NaN             NaN             NaN
     -1.42600000     -0.57169463             NaN             NaN             NaN
     -1.42500000     -0.57129372             NaN             NaN             NaN
     -1.42400000     -0.57089281             NaN             NaN             NaN
     -1.42300000     -0.57049191             NaN             NaN             NaN
     -1.42200000     -0.57009100             NaN             NaN             NaN
     -1.42100000     -0.56969009             NaN             NaN             NaN
     -1.42000000     -0.56928918             NaN             NaN             NaN
     -1.41900000     -0.56888827             NaN             NaN             NaN
     -1.41800000     -0.56848737             NaN             NaN             NaN
     -1.41700000     -0.56808646             NaN             NaN             NaN
     -1.41600000     -0.56768555             NaN             NaN             NaN
     -1.41500000     -0.56728464             NaN             NaN             NaN
     -1.41400000     -0.56688374             NaN             NaN             NaN
     -1.41300000     -0.56648283             NaN             NaN             NaN
     -1.41200000     -0.56608192             NaN             NaN             NaN
     -1.41100000     -0.56568101             NaN             NaN             NaN
     -1.41000000     -0.56528010             NaN             NaN             NaN
     -1.40900000     -0.56487920             NaN             NaN             NaN
     -1.40800000     -0.56447829             NaN             NaN             NaN
     -1.40700000     -0.56407738             NaN             NaN             NaN
     -1.40600000     -0.56367647             NaN             NaN             NaN
     -1.40500000     -0.56327556             NaN             NaN             NaN
     -1.40400000     -0.56287466             NaN             NaN             NaN
     -1.40300000     -0.56247375             NaN             NaN             NaN
     -1.40200000     -0.56207284             NaN             NaN             NaN
     -1.40100000     -0.56167193             NaN             NaN             NaN
     -1.40000000     -0.56127103             NaN             NaN             NaN
     -1.39900000     -0.56087012             NaN             NaN             NaN
     -1.39800000     -0.56046921             NaN             NaN             NaN
     -1.39700000     -0.56006830             NaN             NaN             NaN
     -1.39600000     -0.55966739             NaN             NaN             NaN
     -1.39500000     -0.55926649             NaN             NaN             NaN
     -1.39400000     -0.55886558             NaN             NaN             NaN
     -1.39300000     -0.55846467             NaN             NaN             NaN
     -1.39200000     -0.55806376             NaN             NaN             NaN
     -1.39100000     -0.55766285             NaN             NaN             NaN
     -1.39000000     -0.55726195             NaN             NaN             NaN
     -1.38900000     -0.55686104             NaN             NaN             NaN
     -1.38800000     -0.55646013             NaN             NaN             NaN
     -1.38700000     -0.55605922             NaN             NaN             NaN
     -1.38600000     -0.55565831             NaN             NaN             NaN
     -1.38500000     -0.55525741             NaN             NaN             NaN
     -1.38400000     -0.55485650             NaN             NaN             NaN
     -1.38300000     -0.55445559             NaN             NaN             NaN
     -1.38200000     -0.55405468             NaN             NaN             NaN
     -1.38100000     -0.55365378             NaN             NaN             NaN
     -1.38000000     -0.55325287             NaN             NaN             NaN
     -1.37900000     -0.55285196             NaN             NaN             NaN
     -1.37800000     -0.55245105             NaN             NaN             NaN
     -1.37700000     -0.55205014             NaN             NaN             NaN
     -1.37600000     -0.55164924             NaN             NaN             NaN
     -1.37500000     -0.55124833             NaN             NaN             NaN
     -1.37400000     -0.55084742             NaN             NaN             NaN
     -1.37300000     -0.55044651             NaN             NaN             NaN
     -1.37200000     -0.55004560             NaN             NaN             NaN
     -1.37100000     -0.54964470             NaN             NaN             NaN
     -1.37000000     -0.54924379             NaN             NaN             NaN
     -1.36900000     -0.54884288             NaN             NaN             NaN
     -1.36800000     -0.54844197             NaN             NaN             NaN
     -1.36700000     -0.54804107             NaN             NaN             NaN
     -1.36600000     -0.54764016             NaN             NaN             NaN
     -1.36500000     -0.54723925             NaN             NaN             NaN
     -1.36400000     -0.54683834             NaN             NaN             NaN
     -1.36300000     -0.54643743             NaN             NaN             NaN
     -1.36200000     -0.54603653             NaN             NaN             NaN
     -1.36100000     -0.54563562             NaN             NaN             NaN
     -1.36000000     -0.54523471             NaN             NaN             NaN
     -1.35900000     -0.54483380             NaN             NaN             NaN
     -1.35800000     -0.54443289             NaN             NaN             NaN
     -1.35700000     -0.54403199             NaN             NaN             NaN
     -1.35600000     -0.54363108             NaN             NaN             NaN
     -1.35500000     -0.54323017             NaN             NaN             NaN
     -1.35400000     -0.54282926             NaN             NaN             NaN
     -1.35300000     -0.54242836             NaN             NaN             NaN
     -1.35200000     -0.54202745             NaN             NaN             NaN
     -1.35100000     -0.54162654             NaN             NaN             NaN
     -1.35000000     -0.54122563             NaN             NaN             NaN
     -1.34900000     -0.54082472             NaN             NaN             NaN
     -1.34800000     -0.54042382             NaN             NaN             NaN
     -1.34700000     -0.54002291             NaN             NaN             NaN
     -1.34600000     -0.53962200             NaN             NaN             NaN
     -1.34500000     -0.53922109             NaN             NaN             NaN
     -1.34400000     -0.53882018             NaN             NaN             NaN
     -1.34300000     -0.53841928             NaN             NaN             NaN
     -1.34200000     -0.53801837             NaN             NaN             NaN
     -1.34100000     -0.53761746             NaN             NaN             NaN
     -1.34000000     -0.53721655             NaN             NaN             NaN
     -1.33900000     -0.53681564             NaN             NaN             NaN
     -1.33800000     -0.53641474             NaN             NaN             NaN
     -1.33700000     -0.53601383             NaN             NaN             NaN
     -1.33600000     -0.53561292             NaN             NaN             NaN
     -1.33500000     -0.53521201             NaN             NaN             NaN
     -1.33400000     -0.53481111             NaN             NaN             NaN
     -1.33300000     -0.53441020             NaN             NaN             NaN
     -1.33200000     -0.53400929             NaN             NaN             NaN
     -1.33100000     -0.53360838             NaN             NaN             NaN
     -1.33000000     -0.53320747             NaN             NaN             NaN
     -1.32900000     -0.53280657             NaN             NaN             NaN
     -1.32800000     -0.53240566             NaN             NaN             NaN
     -1.32700000     -0.53200475             NaN             NaN             NaN
     -1.32600000     -0.53160384             NaN             NaN             NaN
     -1.32500000     -0.53120293             NaN             NaN             NaN
     -1.32400000     -0.53080203             NaN             NaN             NaN
     -1.32300000     -0.53040112             NaN             NaN             NaN
     -1.32200000     -0.53000021             NaN             NaN             NaN
     -1.32100000     -0.52959930             NaN             NaN             NaN
     -1.32000000     -0.52919840             NaN             NaN             NaN
     -1.31900000     -0.52879749             NaN             NaN             NaN
     -1.31800000     -0.52839658             NaN             NaN             NaN
     -1.31700000     -0.52799567             NaN             NaN             NaN
     -1.31600000     -0.52759476             NaN             NaN             NaN
     -1.31500000     -0.52719386             NaN             NaN             NaN
     -1.31400000     -0.52679295             NaN             NaN             NaN
     -1.31300000     -0.52639204             NaN             NaN             NaN
     -1.31200000     -0.52599113             NaN             NaN             NaN
     -1.31100000     -0.52559022             NaN             NaN             NaN
     -1.31000000     -0.52518932             NaN             NaN             NaN
     -1.30900000     -0.52478841             NaN             NaN             NaN
     -1.30800000     -0.52438750             NaN             NaN             NaN
     -1.30700000     -0.52398659             NaN             NaN             NaN
     -1.30600000     -0.52358568             NaN             NaN             NaN
     -1.30500000     -0.52318478             NaN             NaN             NaN
     -1.30400000     -0.52278387             NaN             NaN             NaN
     -1.30300000     -0.52238296             NaN             NaN             NaN
     -1.30200000     -0.52198205             NaN             NaN             NaN
     -1.30100000     -0.52158115             NaN             NaN             NaN
     -1.30000000     -0.52118024             NaN             NaN             NaN
     -1.29900000     -0.52077933             NaN             NaN             NaN
     -1.29800000     -0.52037842             NaN             NaN             NaN
     -1.29700000     -0.51997751             NaN             NaN             NaN
     -1.29600000     -0.51957661             NaN             NaN             NaN
     -1.29500000     -0.51917570             NaN             NaN             NaN
     -1.29400000     -0.51877479             NaN             NaN             NaN
     -1.29300000     -0.51837388             NaN             NaN             NaN
     -1.29200000     -0.51797297             NaN             NaN             NaN
     -1.29100000     -0.51757207             NaN             NaN             NaN
     -1.29000000     -0.51717116             NaN             NaN             NaN
     -1.28900000     -0.51677025             NaN             NaN             NaN
     -1.28800000     -0.51636934             NaN             NaN             NaN
     -1.28700000     -0.51596844             NaN             NaN             NaN
     -1.28600000     -0.51556753             NaN             NaN             NaN
     -1.28500000     -0.51516662             NaN             NaN             NaN
     -1.28400000     -0.51476571             NaN             NaN             NaN
     -1.28300000     -0.51436480             NaN             NaN             NaN
     -1.28200000     -0.51396390             NaN             NaN             NaN
     -1.28100000     -0.51356299             NaN             NaN             NaN
     -1.28000000     -0.51316208             NaN             NaN             NaN
     -1.27900000     -0.51276117             NaN             NaN             NaN
     -1.27800000     -0.51236026             NaN             NaN             NaN
     -1.27700000     -0.51195936             NaN             NaN             NaN
     -1.27600000     -0.51155845             NaN             NaN             NaN
     -1.27500000     -0.51115754             NaN             NaN             NaN
     -1.27400000     -0.51075663             NaN             NaN             NaN
     -1.27300000     -0.51035573             NaN             NaN             NaN
     -1.27200000     -0.50995482             NaN             NaN             NaN
     -1.27100000     -0.50955391             NaN             NaN             NaN
     -1.27000000     -0.50915300             NaN             NaN             NaN
     -1.26900000     -0.50875209             NaN             NaN             NaN
     -1.26800000     -0.50835119             NaN             NaN             NaN
     -1.26700000     -0.50795028             NaN             NaN             NaN
     -1.26600000     -0.50754937             NaN             NaN             NaN
     -1.26500000     -0.50714846             NaN             NaN             NaN
     -1.26400000     -0.50674755             NaN             NaN             NaN
     -1.26300000     -0.50634665             NaN             NaN             NaN
     -1.26200000     -0.50594574             NaN             NaN             NaN
     -1.26100000     -0.50554483             NaN             NaN             NaN
     -1.26000000     -0.50514392             NaN             NaN             NaN
     -1.25900000     -0.50474301             NaN             NaN             NaN
     -1.25800000     -0.50434211             NaN             NaN             NaN
     -1.25700000     -0.50394120             NaN             NaN             NaN
     -1.25600000     -0.50354029             NaN             NaN             NaN
     -1.25500000     -0.50313938             NaN             NaN             NaN
     -1.25400000     -0.50273848             NaN             NaN             NaN
     -1.25300000     -0.50233757             NaN             NaN             NaN
     -1.25200000     -0.50193666             NaN             NaN             NaN
     -1.25100000     -0.50153575             NaN             NaN             NaN
     -1.25000000     -0.50113484             NaN             NaN             NaN
     -1.24900000     -0.50073394             NaN             NaN             NaN
     -1.24800000     -0.50033303             NaN             NaN             NaN
     -1.24700000     -0.49993212             NaN             NaN             NaN
     -1.24600000     -0.49953121             NaN             NaN             NaN
     -1.24500000     -0.49913030             NaN             NaN             NaN
     -1.24400000     -0.49872940             NaN             NaN             NaN
     -1.24300000     -0.49832849             NaN             NaN             NaN
     -1.24200000     -0.49792758             NaN             NaN             NaN
     -1.24100000     -0.49752667             NaN             NaN             NaN
     -1.24000000     -0.49712577             NaN             NaN             NaN
     -1.23900000     -0.49672486             NaN             NaN             NaN
     -1.23800000     -0.49632395             NaN             NaN             NaN
     -1.23700000     -0.49592304             NaN             NaN             NaN
     -1.23600000     -0.49552213             NaN             NaN             NaN
     -1.23500000     -0.49512123             NaN             NaN             NaN
     -1.23400000     -0.49472032             NaN             NaN             NaN
     -1.23300000     -0.49431941             NaN             NaN             NaN
     -1.23200000     -0.49391850             NaN             NaN             NaN
     -1.23100000     -0.49351759             NaN             NaN             NaN
     -1.23000000     -0.49311669             NaN             NaN             NaN
     -1.22900000     -0.49271578             NaN             NaN             NaN
     -1.22800000     -0.49231487             NaN             NaN             NaN
     -1.22700000     -0.49191396             NaN             NaN             NaN
     -1.22600000     -0.49151305             NaN             NaN             NaN
     -1.22500000     -0.49111215             NaN             NaN             NaN
     -1.22400000     -0.49071124             NaN             NaN             NaN
     -1.22300000     -0.49031033             NaN             NaN             NaN
     -1.22200000     -0.48990942             NaN             NaN             NaN
     -1.22100000     -0.48950852             NaN             NaN             NaN
     -1.22000000     -0.48910761             NaN             NaN             NaN
     -1.21900000     -0.48870670             NaN             NaN             NaN
     -1.21800000     -0.48830579             NaN             NaN             NaN
     -1.21700000     -0.48790488             NaN             NaN             NaN
     -1.21600000     -0.48750398             NaN             NaN             NaN
     -1.21500000     -0.48710307             NaN             NaN             NaN
     -1.21400000     -0.48670216             NaN             NaN             NaN
     -1.21300000     -0.48630125             NaN             NaN             NaN
     -1.21200000     -0.48590034             NaN             NaN             NaN
     -1.21100000     -0.48549944             NaN             NaN             NaN
     -1.21000000     -0.48509853             NaN             NaN             NaN
     -1.20900000     -0.48469762             NaN             NaN             NaN
     -1.20800000     -0.48429671             NaN             NaN             NaN
     -1.20700000     -0.48389581             NaN             NaN             NaN
     -1.20600000     -0.48349490             NaN             NaN             NaN
     -1.20500000     -0.48309399             NaN             NaN             NaN
     -1.20400000     -0.48269308             NaN             NaN             NaN
     -1.20300000     -0.48229217             NaN             NaN             NaN
     -1.20200000     -0.48189127             NaN             NaN             NaN
     -1.20100000     -0.48149036             NaN             NaN             NaN
     -1.20000000     -0.48108945             NaN             NaN             NaN
     -1.19900000     -0.48068854             NaN             NaN             NaN
     -1.19800000     -0.48028763             NaN             NaN             NaN
     -1.19700000     -0.47988673             NaN             NaN             NaN
     -1.19600000     -0.47948582             NaN             NaN             NaN
     -1.19500000     -0.47908491             NaN             NaN             NaN
     -1.19400000     -0.47868400             NaN             NaN             NaN
     -1.19300000     -0.47828310             NaN             NaN             NaN
     -1.19200000     -0.47788219             NaN             NaN             NaN
     -1.19100000     -0.47748128             NaN             NaN             NaN
     -1.19000000     -0.47708037             NaN             NaN             NaN
     -1.18900000     -0.47667946             NaN             NaN             NaN
     -1.18800000     -0.47627856             NaN             NaN             NaN
     -1.18700000     -0.47587765             NaN             NaN             NaN
     -1.18600000     -0.47547674             NaN             NaN             NaN
     -1.18500000     -0.47507583             NaN             NaN             NaN
     -1.18400000     -0.47467492             NaN             NaN             NaN
     -1.18300000     -0.47427402             NaN             NaN             NaN
     -1.18200000     -0.47387311             NaN             NaN             NaN
     -1.18100000     -0.47347220             NaN             NaN             NaN
     -1.18000000     -0.47307129             NaN             NaN             NaN
     -1.17900000     -0.47267038             NaN             NaN             NaN
     -1.17800000     -0.47226948             NaN             NaN             NaN
     -1.17700000     -0.47186857             NaN             NaN             NaN
     -1.17600000     -0.47146766             NaN             NaN             NaN
     -1.17500000     -0.47106675             NaN             NaN             NaN
     -1.17400000     -0.47066585             NaN             NaN             NaN
     -1.17300000     -0.47026494             NaN             NaN             NaN
     -1.17200000     -0.46986403             NaN             NaN             NaN
     -1.17100000     -0.46946312             NaN             NaN             NaN
     -1.17000000     -0.46906221             NaN             NaN             NaN
     -1.16900000     -0.46866131             NaN             NaN             NaN
     -1.16800000     -0.46826040             NaN             NaN             NaN
     -1.16700000     -0.46785949             NaN             NaN             NaN
     -1.16600000     -0.46745858             NaN             NaN             NaN
     -1.16500000     -0.46705767             NaN             NaN             NaN
     -1.16400000     -0.46665677             NaN             NaN             NaN
     -1.16300000     -0.46625586             NaN             NaN             NaN
     -1.16200000     -0.46585495             NaN             NaN             NaN
     -1.16100000     -0.46545404             NaN             NaN             NaN
     -1.16000000     -0.46505314             NaN             NaN             NaN
     -1.15900000     -0.46465223             NaN             NaN             NaN
     -1.15800000     -0.46425132             NaN             NaN             NaN
     -1.15700000     -0.46385041             NaN             NaN             NaN
     -1.15600000     -0.46344950             NaN             NaN             NaN
